                                                                                AngularVelocity                                                                 04.04.2511.32.4552  
Timestamp,GyroX,GyroY,GyroZ
1743758136.83,0.9100000262260437,-1.75,-0.2800000011920929
1743758136.83,0.14000000059604645,-3.640000104904175,0.14000000059604645
1743758136.83,-0.42000001668930054,-4.130000114440918,0.49000000953674316
1743758136.83,-0.6299999952316284,-3.009999990463257,0.6299999952316284
1743758136.903,-0.9100000262260437,-3.3600001335144043,1.190000057220459
1743758136.903,-1.399999976158142,-3.009999990463257,0.14000000059604645
1743758136.903,-2.0299999713897705,-2.380000114440918,0.14000000059604645
1743758136.903,-2.870000123977661,-3.9200000762939453,-0.3499999940395355
1743758136.976,-4.340000152587891,-7.769999980926514,-0.699999988079071
1743758136.976,-6.440000057220459,-10.359999656677246,-2.799999952316284
1743758136.976,-6.789999961853027,-11.199999809265137,-3.0799999237060547
1743758136.976,-4.690000057220459,-10.920000076293945,-2.5899999141693115
1743758137.049,-3.7799999713897705,-10.220000267028809,-2.0299999713897705
1743758137.049,-1.8899999856948853,-8.680000305175781,-1.8899999856948853
1743758137.049,0.07000000029802322,-7.840000152587891,-1.190000057220459
1743758137.049,1.190000057220459,-7.490000247955322,-0.9800000190734863
1743758137.122,2.799999952316284,-6.929999828338623,0.21000000834465027
1743758137.122,4.760000228881836,-5.179999828338623,1.6100000143051147
1743758137.122,7.070000171661377,-5.599999904632568,2.870000123977661
1743758137.122,7,-6.369999885559082,4.340000152587891
1743758137.195,7.909999847412109,-4.550000190734863,6.440000057220459
1743758137.195,10.010000228881836,-2.870000123977661,8.75
1743758137.195,9.9399995803833,-2.0999999046325684,9.800000190734863
1743758137.195,9.9399995803833,-0.9100000262260437,9.100000381469727
1743758137.268,9.380000114440918,-0.699999988079071,8.680000305175781
1743758137.268,8.1899995803833,-1.190000057220459,7.699999809265137
1743758137.268,8.260000228881836,-2.5899999141693115,7.699999809265137
1743758137.268,6.650000095367432,-3.9200000762939453,6.510000228881836
1743758137.341,4.96999979019165,-4.409999847412109,5.460000038146973
1743758137.341,4.269999980926514,-3.3600001335144043,3.7799999713897705
1743758137.341,4.480000019073486,-3.7100000381469727,2.5899999141693115
1743758137.341,3.430000066757202,-3.640000104904175,1.75
1743758137.414,2.5199999809265137,-3.569999933242798,1.3300000429153442
1743758137.414,1.6800000667572021,-3.640000104904175,0.9100000262260437
1743758137.414,0.6299999952316284,-3.990000009536743,0.3499999940395355
1743758137.414,-0.699999988079071,-3.009999990463257,-0.07000000029802322
1743758137.487,-0.9100000262260437,-1.399999976158142,0.42000001668930054
1743758137.487,-0.7699999809265137,-0.8400000333786011,0.3499999940395355
1743758137.487,-1.2599999904632568,-2.799999952316284,0.5600000023841858
1743758137.487,-2.380000114440918,-2.450000047683716,0.21000000834465027
1743758137.56,-1.0499999523162842,-1.4700000286102295,0.14000000059604645
1743758137.56,-1.1200000047683716,0.21000000834465027,-0.2800000011920929
1743758137.56,-1.6100000143051147,-0.49000000953674316,-0.3499999940395355
1743758137.56,-1.4700000286102295,0.07000000029802322,-0.9100000262260437
1743758137.633,-1.0499999523162842,0.8400000333786011,-1.5399999618530273
1743758137.633,-0.3499999940395355,-0.49000000953674316,-1.6800000667572021
1743758137.633,-1.0499999523162842,-0.3499999940395355,-1.1200000047683716
1743758137.633,-0.42000001668930054,0.49000000953674316,-0.9100000262260437
1743758137.706,-1.0499999523162842,1.5399999618530273,-0.8400000333786011
1743758137.706,-1.5399999618530273,0.8400000333786011,-0.14000000059604645
1743758137.706,-2.0999999046325684,0.8400000333786011,0.8400000333786011
1743758137.706,-2.0299999713897705,1.6100000143051147,0.3499999940395355
1743758137.779,-2.309999942779541,0.5600000023841858,-0.14000000059604645
1743758137.779,-3.5,-0.49000000953674316,0.5600000023841858
1743758137.779,-2.5199999809265137,-0.699999988079071,0.3499999940395355
1743758137.779,-3.569999933242798,-0.5600000023841858,-1.1200000047683716
1743758137.852,-3.7799999713897705,-1.8200000524520874,-1.3300000429153442
1743758137.852,-3.8499999046325684,-3.1500000953674316,-0.5600000023841858
1743758137.852,-3.5,0.2800000011920929,0
1743758137.852,-1.4700000286102295,4.409999847412109,1.3300000429153442
1743758137.925,-0.9800000190734863,4.059999942779541,3.1500000953674316
1743758137.925,-1.6100000143051147,2.5899999141693115,4.130000114440918
1743758137.925,-2.450000047683716,0.14000000059604645,4.760000228881836
1743758137.925,-2.1700000762939453,-0.699999988079071,2.5199999809265137
1743758137.998,-0.2800000011920929,-1.3300000429153442,1.2599999904632568
1743758137.998,0.9100000262260437,-0.6299999952316284,1.399999976158142
1743758137.998,1.4700000286102295,0.9100000262260437,1.6800000667572021
1743758137.998,3.1500000953674316,1.1200000047683716,1.0499999523162842
1743758138.071,3.569999933242798,0.07000000029802322,0.14000000059604645
1743758138.071,2.240000009536743,-0.49000000953674316,-0.42000001668930054
1743758138.071,2.380000114440918,0.2800000011920929,0.699999988079071
1743758138.071,3.1500000953674316,1.6800000667572021,1.5399999618530273
1743758138.144,1.8899999856948853,1.2599999904632568,2.799999952316284
1743758138.144,0.49000000953674316,0.9100000262260437,3.2899999618530273
1743758138.144,0.7699999809265137,1.4700000286102295,3.5
1743758138.144,0.6299999952316284,2.380000114440918,3.009999990463257
1743758138.217,-0.21000000834465027,1.6100000143051147,2.940000057220459
1743758138.217,-0.5600000023841858,0.42000001668930054,2.309999942779541
1743758138.217,-0.7699999809265137,1.2599999904632568,2.309999942779541
1743758138.217,-0.49000000953674316,3.1500000953674316,3.2899999618530273
1743758138.29,0.49000000953674316,4.829999923706055,4.199999809265137
