                                                                                MagneticField                                                                   04.04.2511.32.4552  
Timestamp,MagnX,MagnY,MagnZ
1743758914.481,-37.95832443237305,11.994571685791016,-45.282684326171875
1743758914.481,-41.15757751464844,8.26259994506836,-48.30596923828125
1743758914.481,-41.24445343017578,10.403799057006836,-47.78563690185547
1743758914.559,-37.886898040771484,8.52998161315918,-45.89731979370117
1743758914.559,-40.550331115722656,10.033794403076172,-46.73439025878906
1743758914.559,-40.572242736816406,7.109124183654785,-47.81343078613281
1743758914.559,-39.03269958496094,12.162304878234863,-46.50743103027344
1743758914.638,-41.94241714477539,11.332558631896973,-46.6350212097168
1743758914.638,-39.99489974975586,11.794084548950195,-46.70643997192383
1743758914.638,-42.27643585205078,10.58045482635498,-47.74740982055664
1743758914.638,-40.47113037109375,9.490900039672852,-46.69097137451172
1743758914.716,-41.881160736083984,11.82624340057373,-48.65070724487305
1743758914.716,-40.61540985107422,10.57966136932373,-46.35681915283203
1743758914.716,-42.29998779296875,10.575498580932617,-48.449058532714844
1743758914.716,-41.424232482910156,13.364790916442871,-46.55862045288086
1743758914.795,-43.33964157104492,12.350459098815918,-47.847084045410156
1743758914.795,-40.516475677490234,11.081275939941406,-47.24986267089844
1743758914.795,-43.139705657958984,10.713848114013672,-48.8394660949707
1743758914.795,-43.901424407958984,13.508891105651855,-47.63796615600586
1743758914.874,-40.45096969604492,10.815281867980957,-46.456336975097656
1743758914.874,-41.87733840942383,10.786691665649414,-47.012596130371094
1743758914.874,-41.621639251708984,13.122232437133789,-47.441410064697266
1743758914.874,-41.18058776855469,13.057518005371094,-46.61471939086914
1743758914.953,-39.90495300292969,12.573589324951172,-46.709049224853516
1743758914.953,-37.42479705810547,10.830191612243652,-46.33378219604492
1743758914.953,-40.245323181152344,14.740206718444824,-47.584373474121094
1743758914.953,-37.6341552734375,12.464820861816406,-45.62205505371094
1743758915.032,-39.58285903930664,15.68367862701416,-47.842124938964844
1743758915.032,-37.91548156738281,12.76416301727295,-46.688594818115234
1743758915.032,-38.77360916137695,13.178421974182129,-46.4692268371582
1743758915.032,-37.595157623291016,13.793166160583496,-44.82610321044922
1743758915.111,-37.97584533691406,13.311022758483887,-46.170692443847656
1743758915.111,-37.141265869140625,12.891807556152344,-47.091712951660156
1743758915.111,-35.31711959838867,11.806219100952148,-45.47395324707031
1743758915.111,-35.940914154052734,16.431222915649414,-44.36954879760742
1743758915.189,-36.26726531982422,14.080812454223633,-46.04568099975586
1743758915.189,-37.116397857666016,14.217180252075195,-46.71674728393555
1743758915.189,-33.156314849853516,14.113567352294922,-43.39718246459961
1743758915.189,-35.96150207519531,14.826969146728516,-45.77527618408203
1743758915.268,-35.98166275024414,13.502588272094727,-46.009910583496094
1743758915.268,-34.0893669128418,14.79183578491211,-44.25199890136719
1743758915.268,-35.99229049682617,16.700191497802734,-44.74208068847656
1743758915.268,-35.15553283691406,18.1611385345459,-43.6475944519043
1743758915.347,-34.399410247802734,14.324562072753906,-43.49163818359375
1743758915.347,-34.99076843261719,14.156628608703613,-43.79781723022461
1743758915.347,-35.96621322631836,14.82597827911377,-45.91560745239258
1743758915.347,-34.67734146118164,13.304479598999023,-44.091163635253906
1743758915.425,-34.647762298583984,14.630844116210938,-43.57586669921875
1743758915.425,-35.23188781738281,12.584733009338379,-45.61688995361328
1743758915.425,-34.460205078125,14.591547966003418,-44.144832611083984
1743758915.425,-34.9196662902832,14.932169914245605,-44.36174774169922
1743758915.504,-33.94508743286133,13.703075408935547,-44.58615493774414
1743758915.504,-32.800926208496094,12.99046516418457,-43.59865188598633
1743758915.504,-34.00249481201172,12.650636672973633,-44.77233123779297
1743758915.504,-32.1783447265625,11.565047264099121,-43.154571533203125
1743758915.583,-34.427669525146484,14.31861400604248,-44.333621978759766
1743758915.583,-33.513885498046875,13.35650634765625,-45.211219787597656
1743758915.583,-34.60152816772461,14.081010818481445,-44.5147590637207
1743758915.583,-34.12618637084961,15.34365177154541,-43.032447814941406
1743758915.662,-33.93227767944336,12.38563346862793,-43.83847427368164
1743758915.662,-31.493648529052734,11.193059921264648,-42.38398361206055
1743758915.662,-35.471710205078125,11.85245418548584,-43.92267608642578
1743758915.662,-33.56747055053711,11.264514923095703,-43.75928497314453
1743758915.741,-33.40435028076172,10.179718971252441,-43.5321159362793
1743758915.741,-33.135406494140625,11.477691650390625,-42.04216003417969
1743758915.741,-32.630916595458984,13.786822319030762,-41.21564865112305
1743758915.741,-33.31529235839844,9.918681144714355,-42.03694152832031
1743758915.819,-33.37477111816406,11.506083488464355,-43.016822814941406
1743758915.819,-33.28318786621094,9.365874290466309,-43.39682388305664
1743758915.819,-34.69453811645508,10.3808012008667,-45.02987289428711
1743758915.819,-33.829524993896484,11.847696304321289,-43.093406677246094
1743758915.898,-33.124664306640625,12.800089836120605,-42.08818435668945
1743758915.898,-33.854820251464844,10.242450714111328,-44.63946533203125
1743758915.898,-32.971397399902344,11.433438301086426,-43.312774658203125
1743758915.898,-36.82401657104492,11.000106811523438,-45.74694061279297
1743758915.977,-35.24219512939453,11.542206764221191,-44.3997688293457
1743758915.977,-36.578189849853516,12.572994232177734,-43.78753662109375
1743758915.977,-34.50654983520508,10.621376991271973,-44.42774200439453
1743758915.977,-36.7495231628418,10.456221580505371,-45.84385299682617
1743758916.055,-36.31920623779297,9.069108963012695,-44.97113800048828
1743758916.055,-37.4632568359375,14.30172061920166,-44.73683547973633
1743758916.055,-38.342403411865234,12.831851959228516,-47.094295501708984
1743758916.055,-37.881195068359375,14.09151840209961,-46.03297424316406
1743758916.134,-39.099525451660156,11.107884407043457,-46.974266052246094
1743758916.134,-36.8736457824707,12.869363784790039,-45.27506637573242
1743758916.134,-37.893680572509766,11.168830871582031,-46.831356048583984
1743758916.134,-37.974205017089844,10.391308784484863,-46.5480842590332
1743758916.213,-39.0806884765625,11.111849784851074,-46.41294860839844
1743758916.213,-34.9677619934082,9.361710548400879,-45.48906707763672
1743758916.213,-38.8155632019043,13.449372291564941,-46.561100006103516
1743758916.213,-37.05649185180664,12.909651756286621,-44.565773010253906
1743758916.292,-38.64170455932617,13.68697452545166,-46.37995910644531
1743758916.292,-37.486915588378906,9.776761054992676,-46.6602897644043
1743758916.292,-37.08311080932617,9.983989715576172,-45.7851448059082
1743758916.292,-39.19068145751953,13.527965545654297,-45.42316818237305
1743758916.371,-38.33344268798828,12.073163986206055,-44.14475631713867
1743758916.371,-39.71236801147461,8.295154571533203,-47.18838882446289
1743758916.371,-40.13151168823242,11.284539222717285,-46.936038970947266
1743758916.371,-40.43727493286133,10.538383483886719,-47.206443786621094
1743758916.449,-40.04156494140625,12.064043998718262,-46.93864822387695
1743758916.449,-38.83879089355469,9.2042875289917,-47.31345748901367
1743758916.449,-41.10313034057617,10.914336204528809,-47.41571044921875
1743758916.449,-41.60368728637695,12.085654258728027,-45.38230514526367
1743758916.528,-41.04408645629883,9.0470609664917,-47.60692596435547
1743758916.528,-39.193748474121094,10.607260704040527,-45.94089126586914
1743758916.528,-41.0303840637207,8.770162582397461,-48.357032775878906
1743758916.528,-40.59229278564453,10.304744720458984,-46.826263427734375
1743758916.607,-38.988670349121094,9.251513481140137,-45.621849060058594
1743758916.607,-40.56874465942383,10.309701919555664,-46.12461471557617
1743758916.607,-41.5720100402832,11.252974510192871,-47.91328430175781
1743758916.607,-41.445709228515625,10.71999454498291,-46.4665641784668
1743758916.685,-39.6374397277832,8.031143188476562,-46.11420822143555
1743758916.685,-41.28597640991211,10.954623222351074,-46.70641326904297
1743758916.685,-40.66471481323242,8.208789825439453,-45.935646057128906
1743758916.685,-39.56765365600586,7.48626708984375,-46.35144805908203
1743758916.764,-40.85313415527344,7.688340187072754,-47.7088737487793
1743758916.764,-40.81074523925781,7.697261810302734,-46.44590377807617
1743758916.764,-41.70655059814453,8.103589057922363,-47.34917449951172
1743758916.764,-40.99873352050781,7.456685543060303,-47.04803466796875
1743758916.843,-40.335838317871094,8.68002986907959,-46.13468933105469
1743758916.843,-41.025672912597656,8.771153450012207,-48.21670150756836
1743758916.843,-42.010562896728516,8.957721710205078,-46.77517318725586
1743758916.843,-42.1552734375,9.766610145568848,-47.61211395263672
1743758916.921,-40.295631408691406,6.80879020690918,-46.88722229003906
1743758916.921,-40.632179260253906,7.935855865478516,-46.12443542480469
1743758916.921,-41.85258102416992,7.592061996459961,-47.859432220458984
1743758916.921,-41.68475341796875,6.508256912231445,-47.49193572998047
1743758917,-39.4716796875,9.587178230285645,-46.54041290283203
1743758917,-40.73667907714844,6.873504161834717,-47.71391296386719
1743758917,-40.644989013671875,9.253297805786133,-46.87211227416992
1743758917,-39.22125244140625,6.641056537628174,-45.662479400634766
1743758917.079,-40.94001007080078,9.82953929901123,-47.18854522705078
1743758917.079,-40.2943115234375,8.129205703735352,-47.21390914916992
1743758917.079,-40.2120361328125,10.507017135620117,-46.65277099609375
1743758917.079,-40.85006332397461,10.609044075012207,-47.1911506652832
1743758917.158,-39.28237533569336,11.148172378540039,-46.26496887207031
1743758917.158,-40.7524528503418,9.790243148803711,-47.757511138916016
1743758917.158,-37.05617141723633,8.669522285461426,-44.616477966308594
1743758917.158,-37.21929168701172,9.754318237304688,-44.84364318847656
1743758917.237,-38.02340316772461,12.54043960571289,-44.905113220214844
1743758917.237,-37.20384216308594,11.077707290649414,-44.74934005737305
1743758917.237,-37.103267669677734,8.6596097946167,-46.019775390625
1743758917.237,-39.19242858886719,11.927677154541016,-46.267578125
1743758917.315,-38.39773941040039,9.139573097229004,-46.48676681518555
1743758917.315,-35.44948196411133,10.536995887756348,-42.89434051513672
1743758917.315,-36.013877868652344,9.535392761230469,-45.871826171875
1743758917.315,-36.50412368774414,11.749237060546875,-45.055545806884766
1743758917.394,-36.77132034301758,12.051553726196289,-45.70109558105469
1743758917.394,-34.652584075927734,10.10984992980957,-44.9379997253418
1743758917.394,-35.54324722290039,10.797041893005371,-44.52984619140625
1743758917.394,-35.0606689453125,10.181503295898438,-44.782379150390625
1743758917.473,-33.92713928222656,12.666498184204102,-42.52705001831055
1743758917.473,-32.83139419555664,10.62355899810791,-42.61616134643555
1743758917.473,-35.44388198852539,11.578529357910156,-44.251792907714844
1743758917.473,-32.54404067993164,11.645623207092285,-41.73598098754883
1743758917.551,-32.684043884277344,12.4555025100708,-42.432594299316406
1743758917.551,-32.50547409057617,12.694096565246582,-42.111122131347656
1743758917.551,-32.38431167602539,11.88025188446045,-41.975830078125
1743758917.551,-34.239356994628906,10.319061279296875,-43.782196044921875
1743758917.63,-33.792274475097656,11.575754165649414,-43.14186477661133
1743758917.63,-32.80652618408203,11.948931694030762,-42.2411994934082
1743758917.63,-32.31627655029297,9.735087394714355,-43.05747985839844
1743758917.63,-33.17604064941406,13.069058418273926,-42.46072006225586
1743758917.709,-33.76608657836914,14.221542358398438,-43.09358596801758
1743758917.709,-32.68611526489258,15.095342636108398,-43.226295471191406
1743758917.709,-32.66267395019531,10.580296516418457,-43.7464485168457
1743758917.709,-30.66938018798828,9.731319427490234,-42.0878791809082
1743758917.788,-32.82832336425781,13.54426383972168,-42.09843826293945
1743758917.788,-30.751543045043945,11.87351131439209,-41.42721939086914
1743758917.788,-29.234798431396484,12.961479187011719,-39.702476501464844
1743758917.788,-34.655540466308594,11.709147453308105,-44.23392105102539
1743758917.867,-33.440277099609375,11.772077560424805,-43.81034851074219
1743758917.867,-33.48694610595703,12.042037010192871,-44.04255294799805
1743758917.867,-32.01390838623047,11.800668716430664,-43.254093170166016
1743758917.867,-33.40127944946289,13.100423812866211,-43.01439666748047
1743758917.945,-31.986967086791992,10.486200332641602,-42.08542251586914
1743758917.945,-34.556175231933594,12.49063491821289,-43.955867767333984
1743758917.945,-32.7148323059082,14.32872486114502,-41.39939880371094
1743758917.945,-33.784603118896484,9.977447509765625,-43.70561218261719
1743758918.024,-29.881038665771484,9.861937522888184,-42.07000732421875
1743758918.024,-33.322505950927734,12.277657508850098,-44.14207458496094
1743758918.024,-30.20859718322754,10.711113929748535,-42.197654724121094
1743758918.024,-32.92134094238281,9.844054222106934,-42.613555908203125
1743758918.103,-31.29656219482422,15.675748825073242,-41.45048904418945
